trip_id,started_at,ended_at,start_station_name,end_station_name,bike_id,user_type,user_birth_year,price
104712,2025-06-02 06:45:28,2025-06-02 06:56:17,Opera House,King's Cross Lane ,1175,member,1994,0.00
104713,2025-06-02 07:02:48,2025-06-02 07:13:44,Gasometer Park,Old Town Square,1016,Member,1969,0.00
104714,2025-06-02 07:36:10,2025-06-02 08:01:13,Old Mill Crossing,Athletics Center,1243,member,1994,0.00
104715,2025-06-02 07:41:08,2025-06-02 07:59:17,Old Town Square,Cobbler's Row,1004,member,1993,0.00
104716,2025-06-02 07:59:47,2025-06-02 08:13:56,Seawall Promenade,Northgate Mall,1233,Member,1990,0.00
104717,2025-06-02 08:04:41,2025-06-02 08:24:20,Old Town Square,Aurora & 40th,1083,casual,1971,4.00
104718,2025-06-02 08:18:48,2025-06-02 08:27:49,Athletics Center,Student Commons,1057,member,1994,0.00
104719,2025-06-02 09:22:13,2025-06-02 09:52:27,Poplar Circle,Dockside Market,1146,casual,1974,5.65
104720,2025-06-02 09:31:59,2025-06-02 09:48:01,Old Mill Crossing,Marina Green,1237,member,1978,0.00
104721,2025-06-02 09:34:04,2025-06-02 09:46:05,Cobbler's Row,Warehouse Row,1130,member,1996,0.00
104722,2025-06-02 09:39:47,2025-06-02 10:25:11,Warehouse Row,Warehouse Row,1114,casual,1981,7.90
104723,2025-06-02 09:55:55,2025-06-02 10:02:44,Kayak Launch,Campus North,1152,member,1971,0.00
104724,2025-06-02 10:09:04,2025-06-02 10:21:52,Old Mill Crossing,Student Commons,1148,member,1999,0.00
104725,2025-06-02 12:00:10,2025-06-02 12:08:53,Old Mill Crossing,Pier 12,1145,member,1976,0.00
104726,2025-06-02 12:23:36,2025-06-02 12:30:26,Old Town Square,City Hall,1233,member,1978,0.00
104727,2025-06-02 12:28:56,2025-06-02 12:37:40,Gasometer Park,Gasometer Park,1125,member,1982,0.00
104728,2025-06-02 12:38:16,2025-06-02 12:44:06,Seawall Promenade,Old Town Square,1248,member,2003,0.00
104729,2025-06-02 13:36:35,2025-06-02 13:42:30,Athletics Center,Athletics Center,1010,member,1977,0.00
104730,2025-06-02 13:50:18,2025-06-02 14:01:28,Cobbler's Row,Pier 12,1153,member,1991,0.00
104731,2025-06-02 14:05:02,2025-06-02 14:10:26,Poplar Circle,Student Commons,1132,Member,1965,0.00
104732,2025-06-02 14:08:59,2025-06-02 14:17:50,Opera House,Cedar Park Loop,1001,member,1998,0.00
104733,2025-06-02 15:02:20,2025-06-02 15:19:26,Gasometer Park,Central Station,1182,casual,1985,3.70
104734,2025-06-02 15:08:00,2025-06-02 15:25:34,Steelworks Gate,Steelworks Gate,1074,member,1996,0.00
104735,2025-06-02 15:20:55,2025-06-02 15:36:19,cedar park loop,Central Station,1072,Casual,1987,3.40
104736,2025-06-02 15:43:00,2025-06-02 15:55:36,Gasometer Park,Gasometer Park,1168,member,1983,0.00
104737,2025-06-02 15:58:05,2025-06-02 16:12:32,Gasometer Park,Grand & 9th,1154,casual,1984,3.25
104738,2025-06-02 16:26:22,2025-06-02 16:47:44,Maple Grove,University Gate,1077,casual,1972,4.30
104739,2025-06-02 16:41:16,2025-06-02 17:01:15,KAYAK LAUNCH,Kayak Launch,1112,casual,1963,4.00
104740,2025-06-02 17:07:27,2025-06-02 17:39:29,King's Cross Lane,Steelworks Gate,1047,casual,,5.95
104740,2025-06-02 17:07:27,2025-06-02 17:39:29,King's Cross Lane,Steelworks Gate,1047,casual,,5.95
104741,2025-06-02 17:20:25,2025-06-02 17:37:17,Dockside Market,Central Station,1010,member,1991,0.00
104742,2025-06-02 17:34:40,2025-06-02 17:52:48,Cobbler's Row,Steelworks Gate,1174,member,1978,0.00
104743,2025-06-02 17:34:50,2025-06-02 17:46:30,Central Station,Old Town Square,1087,member,1981,0.00
104744,2025-06-02 17:46:57,2025-06-02 18:36:03,Student Commons,Exchange Street,1238,member,1962,0.50
104745,2025-06-02 17:49:22,2025-06-02 18:01:25,Gasometer Park,Kayak Launch,1236,member,1995,0.00
104746,2025-06-02 17:50:35,2025-06-02 18:07:09,Gasometer Park,Harbor East,1057,member,2000,0.00
104747,2025-06-02 17:57:58,2025-06-02 18:13:11,Northgate Transit Hub,Northgate Transit Hub,1027,member,1971,0.00
104748,2025-06-02 17:58:35,2025-06-02 18:25:18,Student Commons,Old Town Square,1152,casual,2002,5.05
104749,2025-06-02 18:26:48,2025-06-02 18:36:56,Summit Ridge,Clocktower Plaza,1062,member,1995,0.00
104750,2025-06-02 18:29:37,2025-06-02 18:36:22,Dockside Market,Clocktower Plaza,1213,Member,1993,0.00
104751,2025-06-02 18:52:24,2025-06-02 19:37:34,Cobbler's Row,Grand & 9th,1181,casual,1985,7.90
104752,2025-06-02 19:17:16,2025-06-02 19:28:50,Summit Ridge,Summit Ridge,1233,member,1990,0.00
104753,2025-06-02 19:36:30,2025-06-02 19:51:19,Central Station,Riverside Walk,1060,member,1968,0.00
104754,2025-06-02 19:45:35,2025-06-02 20:12:19,Pier 12,Grand & 3rd,1241,member,1992,0.00
104755,2025-06-02 20:39:47,2025-06-02 20:46:44,Harbor East,Student Commons,1147,member,1974,0.00
104756,2025-06-02 21:25:11,2025-06-02 21:58:51,Old Town Square,Steelworks Gate,1047,casual,1986,6.10
104757,2025-06-02 22:09:39,2025-06-02 22:32:10,Athletics Center,Athletics Center,1168,casual,,4.45
104758,2025-06-02 22:15:14,2025-06-02 22:22:49,Science Quad,University Gate,1034,Member,1989,0.00
104759,2025-06-03 06:27:10,2025-06-03 06:53:33,Cobbler's Row,Rosemont & 5th,1171,casual,1969,0.00
104760,2025-06-03 06:37:13,2025-06-03 07:11:49,Central Station,Central Station,1072,member,1987,0.00
104761,2025-06-03 06:41:32,2025-06-03 09:25:22,Meridian Tower,Seawall Promenade,1244,casual,1976,25.60
104762,2025-06-03 07:06:02,2025-06-03 07:20:55,Opera House,Gasometer Park,1103,casual,1993,3.25
104763,2025-06-03 07:19:17,2025-06-03 07:38:54,CITY HALL,Harbor East,1281,member,2006,0.00
104764,2025-06-03 07:22:15,2025-06-03 07:37:31,Dockside Market,Riverside Walk ,1190,casual,1985,3.40
104765,2025-06-03 07:28:36,2025-06-03 08:22:12,Rosemont & 5th,Rosemont & 5th,1066,member,1984,0.90
104766,2025-06-03 07:28:58,2025-06-03 07:43:05,Opera House,STUDENT COMMONS,1195,member,2020,0.00
104767,2025-06-03 07:34:02,2025-06-03 07:41:40,Dockside Market,Dockside Market,1114,casual,1980,2.20
104768,2025-06-03 07:41:59,2025-06-03 08:49:37,union plaza,Aurora & 22nd,1247,casual,1999,11.20
104769,2025-06-03 07:43:31,2025-06-03 08:09:58,Dockside Market,Dockside Market,1027,casual,2000,5.05
104770,2025-06-03 07:58:39,2025-06-03 08:22:13,Harbor West,Warehouse Row,1144,Member,2000,0.00
104771,2025-06-03 08:02:10,2025-06-03 08:16:06,Northgate Transit Hub,Dockside Market,1074,member,1981,0.00
104772,2025-06-03 08:10:09,2025-06-03 09:02:22,City Hall,City Hall,1206,casual,1985,8.95
104773,2025-06-03 08:34:06,2025-06-03 08:48:17,University Gate,Northgate Transit Hub,1048,casual,1986,3.25
104774,2025-06-03 08:39:54,2025-06-03 08:57:49,Observatory Hill,Observatory Hill,1087,member,1973,0.00
104775,2025-06-03 08:43:06,2025-06-03 08:48:38,Harbor East,Old Town Square,1244,member,1972,0.00
104776,2025-06-03 08:43:45,2025-06-03 09:02:10,Cobbler's Row,Maple Grove,1018,member,1975,0.00
104777,2025-06-03 08:49:38,2025-06-03 08:56:39,Harbor East,Campus North,1110,member,1987,0.00
104778,2025-06-03 08:58:22,2025-06-03 09:11:44,Old Town Square,Cobbler's Row,1054,casual,2002,3.10
104779,2025-06-03 09:02:58,2025-06-03 09:27:56,Harbor East,Gasometer Park,1013,casual,1989,4.75
104780,2025-06-03 10:16:18,2025-06-03 10:57:42,Grand & 9th,Grand & 9th,1057,Member,1990,0.00
104781,2025-06-03 11:49:07,2025-06-03 12:06:56,Science Quad,Student Commons,1028,member,1970,0.00
104782,2025-06-03 11:56:03,2025-06-03 12:07:38,Athletics Center,Maple Grove,1174,member,1981,0.00
104783,2025-06-03 12:13:27,2025-06-03 12:25:39,Old Town Square,Gasometer Park,1213,Member,1998,0.00
104784,2025-06-03 13:04:03,2025-06-03 13:31:17,Merchant Hall,Merchant Hall,1102,casual,1995,5.20
104785,2025-06-03 14:09:50,2025-06-03 14:22:22,Orchard Lane,Orchard Lane,1043,MEMBER,1978,0.00
104786,2025-06-03 14:12:16,2025-06-03 14:16:56,Central Station,Gasometer Park,1152,member,1998,0.00
104787,2025-06-03 14:17:27,2025-06-03 14:33:15,Gasometer Park,Gasometer Park,1272,casual,1964,3.40
104788,2025-06-03 14:50:25,2025-06-03 15:01:59,Pier 12,Northgate Transit Hub,1233,casual,1992,2.80
104789,2025-06-03 15:11:34,2025-06-03 15:18:43,Gasometer Park,Riverside Walk,1168,member,1990,0.00
104790,2025-06-03 15:25:42,2025-06-03 15:41:04,Old Town Square,Seawall Promenade,1025,member,1983,0.00
104791,2025-06-03 15:34:51,2025-06-03 15:48:24,Science Quad,Harbor West,1159,Member,1987,0.00
104792,2025-06-03 15:42:44,2025-06-03 15:51:53,Harbor West,Harbor West,1262,member,1972,0.00
104793,2025-06-03 15:45:31,2025-06-03 15:58:27,City Hall,City Hall,1165,member,1985,0.00
104794,2025-06-03 16:16:29,2025-06-03 16:34:31,Hillcrest Point,Willow Bend,1260,Member,1976,0.00
104795,2025-06-03 16:27:04,2025-06-03 16:42:29,Science Quad,Aurora & 22nd,1201,member,1965,0.00
104796,2025-06-03 16:45:34,2025-06-03 16:57:42,Riverside Walk,Seawall Promenade,1038,member,,0.00
104797,2025-06-03 16:54:50,2025-06-03 19:16:09,Fountain Court,Harbor West,1069,casual,1986,22.30
104798,2025-06-03 17:05:04,2025-06-03 17:15:48,Central Station,Cedar Park Loop,1148,member,1994,0.00
104799,2025-06-03 17:39:13,2025-06-03 17:53:24,Old Town Square,Old Town Square,1281,casual,1994,3.25
104800,2025-06-03 17:42:01,2025-06-03 18:00:18,Merchant Hall,Merchant Hall,1281,casual,1975,3.85
104801,2025-06-03 18:11:33,2025-06-03 18:17:07,Aurora & 22nd,Gasometer Park,1192,member,1987,0.00
104802,2025-06-03 18:38:07,2025-06-03 19:06:27,Old Town Square,Athletics Center,1176,casual,2006,5.35
104803,2025-06-03 18:42:07,2025-06-03 19:01:47,Old Town Square,Student Commons,1107,casual,2000,4.00
104804,2025-06-03 18:58:03,2025-06-03 19:14:19,Central Station,Central Station,1010,member,2003,0.00
104805,2025-06-03 19:38:40,2025-06-03 20:00:20,Northgate Transit Hub,Northgate Transit Hub,1085,member,1969,0.00
104806,2025-06-03 19:59:20,2025-06-03 20:10:04,Warehouse Row,Central Station,1025,member,1984,0.00
104807,2025-06-03 21:09:12,2025-06-03 21:33:11,Guildhall Steps,City Hall,1154,casual,1995,4.60
104808,2025-06-03 21:31:53,2025-06-03 22:33:02,Ferry Meadow,Pier 12,1135,casual,1984,10.30
104809,2025-06-03 21:57:22,2025-06-03 22:02:44,Aurora & 40th,Student Commons,1047,member,1993,0.00
104810,2025-06-04 05:12:24,2025-06-04 05:17:21,Grand & 9th,Grand & 9th,1084,member,,0.00
104811,2025-06-04 05:24:14,2025-06-04 05:38:31,Old Town Square,Central Station,1192,Member,1983,0.00
104812,2025-06-04 05:27:25,2025-06-04 05:44:17,Old Town Square,Athletics Center,1222,Member,1983,0.00
104813,2025-06-04 06:31:02,2025-06-04 06:43:16,Guildhall Steps,Science Quad,1238,Member,1988,0.00
104814,2025-06-04 06:55:52,2025-06-04 07:17:04,Old Town Square,Pier 12,1044,member,1997,0.00
104815,2025-06-04 07:03:04,2025-06-04 07:16:07,Westfield Green,Harbor East,1112,casual,1996,3.10
104816,2025-06-04 07:15:35,2025-06-04 07:37:32,Willow Bend,Riverside Walk,1011,Member,1972,0.00
104817,2025-06-04 07:16:38,2025-06-04 08:00:51,Kayak Launch,Sunset Boulevard,1184,Casual,1993,7.75
104818,2025-06-04 07:27:11,2025-06-04 07:33:41,Student Commons,Marina Green,1114,casual,2001,2.05
104819,2025-06-04 07:37:25,2025-06-04 07:43:22,Seawall Promenade,Seawall Promenade,1045,member,1983,0.00
104820,2025-06-04 07:59:05,2025-06-04 08:15:00,Northgate Transit Hub,Old Town Square,1013,member,,0.00
104821,2025-06-04 08:38:54,2025-06-04 08:47:30,Cobbler's Row,Sunset Boulevard,1275,Member,1992,0.00
104822,2025-06-04 08:46:31,2025-06-04 08:53:49,University Gate,Observatory Hill,1038,member,1989,0.00
104823,2025-06-04 09:03:54,2025-06-04 09:17:43,Maple Grove,University Gate,1158,member,1977,0.00
104824,2025-06-04 09:26:12,2025-06-04 09:35:58,Old Town Square,Gasometer Park,1225,member,1983,0.00
104825,2025-06-04 10:14:50,2025-06-04 10:53:17,Gasometer Park,Old Town Square,1018,member,1987,0.00
104826,2025-06-04 10:54:51,2025-06-04 11:03:02,Lighthouse Point,Lighthouse Point,1208,Member,1990,0.00
104827,2025-06-04 11:49:31,2025-06-04 11:55:22,Warehouse Row,Old Town Square,1269,member,2001,0.00
104828,2025-06-04 12:09:59,2025-06-04 12:39:10,Riverside Walk,Sunset Boulevard,1011,member,1991,0.00
104829,2025-06-04 12:21:15,2025-06-04 12:33:24,Orchard Lane,Observatory Hill,1011,MEMBER,1979,0.00
104830,2025-06-04 13:10:56,2025-06-04 13:28:52,Gasometer Park,Maple Grove,1222,Member,2003,0.00
104831,2025-06-04 14:15:09,2025-06-04 14:22:36,Athletics Center,Athletics Center,1217,Member,1972,0.00
104832,2025-06-04 14:30:28,2025-06-04 14:46:14,Gasometer Park,Old Town Square,1204,member,1983,0.00
104833,2025-06-04 14:31:37,2025-06-04 14:47:40,Northgate Transit Hub,Sunset Boulevard,1055,casual,1975,3.55
104834,2025-06-04 15:15:37,2025-06-04 15:29:02,Gasometer Park,Gasometer Park,1129,member,1984,0.00
104835,2025-06-04 15:22:52,2025-06-04 16:04:02,Sunset Boulevard,Old Town Square,1192,casual,2004,7.30
104836,2025-06-04 16:02:59,2025-06-04 16:16:33,Cobbler's Row,Campus North,1003,casual,1990,3.10
104837,2025-06-04 16:15:50,2025-06-04 16:30:12,Botanic Gardens,Seawall Promenade,1272,member,1989,0.00
104838,2025-06-04 16:28:37,2025-06-04 16:44:29,Harbor East,Kayak Launch,1138,member,1968,0.00
104839,2025-06-04 16:33:43,2025-06-04 17:00:38,City Hall,Old Town Square,1267,Casual,1965,5.05
104840,2025-06-04 17:09:43,2025-06-04 17:32:54,Athletics Center,Gasometer Park,1260,Casual,2020,4.60
104841,2025-06-04 17:23:30,2025-06-04 17:33:43,Science Quad,Northgate Transit Hub,1034,member,1980,0.00
104841,2025-06-04 17:23:30,2025-06-04 17:33:43,Science Quad,Northgate Transit Hub,1034,member,1980,0.00
104842,2025-06-04 17:50:19,2025-06-04 18:01:54,Tannery Yard,Old Mill Crossing,1044,member,1989,0.00
104843,2025-06-04 18:15:55,2025-06-04 18:20:48,Observatory Hill,Observatory Hill,1221,Member,1991,0.00
104844,2025-06-04 18:20:50,2025-06-04 18:51:51,Kayak Launch,Cobbler's Row,1239,member,1980,0.00
104845,2025-06-04 18:22:20,2025-06-04 18:38:28,Old Town Square,Kayak Launch,1078,casual,1987,3.55
104846,2025-06-04 18:32:50,2025-06-04 18:40:48,City Hall,University Gate,1219,member,1966,0.00
104847,2025-06-04 18:42:11,2025-06-04 20:29:37,Dockside Market,Harbor East,1033,Casual,1978,17.20
104848,2025-06-04 19:03:55,2025-06-04 19:10:58,Old Town Square,Old Town Square,1149,member,1958,0.00
104849,2025-06-04 19:20:40,2025-06-04 19:36:28,Athletics Center,Exchange Street,1217,casual,1979,3.40
104850,2025-06-04 19:22:41,2025-06-04 19:42:46,Old Mill Crossing,Sunset Boulevard,1250,member,1994,0.00
104851,2025-06-04 19:25:40,2025-06-04 19:44:50,Campus North,Westfield Green,1125,MEMBER,1962,0.00
104852,2025-06-04 19:38:50,2025-06-04 20:01:11,Dockside Market,Lighthouse Point,1125,Casual,1977,4.45
104853,2025-06-04 19:45:48,2025-06-04 20:13:00,Grand & 9th,Grand & 9th,1166,member,1962,0.00
104854,2025-06-04 19:59:11,2025-06-04 20:05:21,Birchwood Terrace,Student Commons,1034,member,1995,0.00
104855,2025-06-04 19:59:30,2025-06-04 20:17:52,Westfield Green,Grand & 3rd,1136,Member,1964,0.00
104856,2025-06-04 21:46:13,2025-06-04 21:51:44,Clocktower Plaza,Harbor East,1193,member,1987,0.00
104857,2025-06-04 22:59:42,2025-06-04 23:12:27,Weaver Street,Westfield Green,1031,member,1964,0.00
104858,2025-06-05 06:00:50,2025-06-05 06:27:20,Poplar Circle,Old Town Square,1233,Casual,2002,5.05
104859,2025-06-05 06:06:08,2025-06-05 06:12:04,Maple Grove,Gasometer Park,1051,member,1985,0.00
104860,2025-06-05 06:09:22,2025-06-05 06:46:47,Summit Ridge,Steelworks Gate,1232,casual,1983,6.70
104861,2025-06-05 06:31:52,2025-06-05 06:37:05,Northgate Mall,King's Cross Lane,1264,member,1988,0.00
104862,2025-06-05 06:37:34,2025-06-05 06:45:49,Willow Bend,Student Commons,1208,member,1998,0.00
104863,2025-06-05 06:48:55,2025-06-05 06:56:16,Northgate Mall,Old Town Square,1228,casual,1992,2.20
104864,2025-06-05 07:10:59,2025-06-05 07:47:24,Gasometer Park,Gasometer Park,1172,casual,1981,6.55
104865,2025-06-05 07:16:43,2025-06-05 07:27:58,Gasometer Park,Gasometer Park,1208,member,1963,0.00
104866,2025-06-05 07:22:01,2025-06-05 07:34:31,Gasometer Park,Athletics Center,1025,member,1990,0.00
104867,2025-06-05 07:33:10,2025-06-05 08:32:59,Pier 12,Riverside Walk,1126,casual,1985,10.00
104868,2025-06-05 07:33:22,2025-06-05 07:51:25,Old Town Square,Botanic Gardens,1273,member,1993,0.00
104869,2025-06-05 08:04:32,2025-06-05 08:17:26,Central Station,Old Town Square,1219,casual,1984,2.95
104870,2025-06-05 08:09:00,2025-06-05 08:30:42,Central Station,Marina Green,1125,Casual,1994,4.30
104871,2025-06-05 08:13:20,2025-06-05 08:24:01,Steelworks Gate,Riverside Walk,1277,member,1999,0.00
104872,2025-06-05 08:32:53,2025-06-05 09:26:23,Cedar Park Loop,Old Town Square,1166,casual,1999,9.10
104873,2025-06-05 08:36:24,2025-06-05 08:44:45,Kayak Launch,Marina Green,1250,member,1971,0.00
104874,2025-06-05 08:55:55,2025-06-05 09:02:38,Cedar Park Loop,University Gate,1216,member,1997,0.00
104875,2025-06-05 09:35:31,2025-06-05 09:57:57,Dockside Market,King's Cross Lane,1074,Casual,1997,4.45
104876,2025-06-05 09:58:28,2025-06-05 10:46:36,Student Commons,Library Mall,1171,casual,1990,8.35
104877,2025-06-05 10:24:04,2025-06-05 10:31:44,Science Quad,Lighthouse Point,1158,Member,1981,0.00
104878,2025-06-05 11:03:56,2025-06-05 11:29:08,Botanic Gardens,Cobbler's Row,1030,casual,1990,4.90
104879,2025-06-05 11:12:24,2025-06-05 11:16:37,Science Quad,Science Quad,1068,member,1978,0.00
104880,2025-06-05 11:12:33,2025-06-05 11:28:43,old town square,Old Town Square,1076,member,1997,0.00
104881,2025-06-05 11:36:00,2025-06-05 11:49:40,rosemont & 5th,Hillcrest Point,1190,member,1990,0.00
104882,2025-06-05 11:41:21,2025-06-05 11:56:15,Warehouse Row,Warehouse Row,1211,member,1975,0.00
104883,2025-06-05 12:19:43,2025-06-05 12:33:35,Old Town Square,Athletics Center,1221,member,1979,0.00
104884,2025-06-05 12:25:17,2025-06-05 12:33:18,Union Plaza,Union Plaza,1174,member,1999,0.00
104885,2025-06-05 12:32:53,2025-06-05 12:44:46,Cobbler's Row,Gasometer Park,1212,member,1986,0.00
104886,2025-06-05 12:49:15,2025-06-05 13:10:18,Birchwood Terrace,City Hall,1004,member,1990,0.00
104887,2025-06-05 12:51:56,2025-06-05 13:15:13,City Hall,Clocktower Plaza,1044,member,1994,0.00
104888,2025-06-05 13:20:34,2025-06-05 14:18:38,Science Quad,Old Town Square,1112,MEMBER,1984,1.40
104889,2025-06-05 13:53:14,2025-06-05 13:59:03,Old Town Square,Old Town Square,1010,member,1999,0.00
104890,2025-06-05 13:54:23,2025-06-05 14:06:07,Old Town Square,Old Town Square,1027,Casual,1987,2.80
104891,2025-06-05 14:17:43,2025-06-05 14:33:28,Athletics Center,Riverside Walk,1221,member,2000,0.00
104892,2025-06-05 14:56:15,2025-06-05 16:55:23,University Gate,Gasometer Park,1147,casual,1994,19.00
104893,2025-06-05 15:02:51,2025-06-05 15:18:29,Steelworks Gate,City Hall,1142,member,1974,0.00
104894,2025-06-05 15:36:19,2025-06-05 15:44:38,Floodgate Road,Floodgate Road,1133,casual,1992,2.35
104895,2025-06-05 15:38:48,2025-06-05 15:47:53,Gasometer Park,Gasometer Park,1150,member,1992,0.00
104896,2025-06-05 15:56:49,2025-06-05 16:00:06,Dockside Market,Steelworks Gate,1158,member,1989,0.00
104897,2025-06-05 16:11:05,2025-06-05 16:20:55,Cedar Park Loop,Central Station,1238,Member,1995,0.00
104898,2025-06-05 16:14:34,2025-06-05 16:23:33,Observatory Hill,WAREHOUSE ROW,1262,member,1988,0.00
104899,2025-06-05 16:36:08,2025-06-05 16:42:00,Old Town Square,Harbor West,1016,member,1992,0.00
104900,2025-06-05 16:51:18,2025-06-05 17:06:41,Cobbler's Row,Opera House,1153,casual,1977,3.40
104901,2025-06-05 16:54:56,2025-06-05 16:59:56,Central Station,Central Station,1125,Member,1984,0.00
104902,2025-06-05 16:59:26,2025-06-05 17:11:54,Kayak Launch,Merchant Hall,1055,casual,1988,2.95
104903,2025-06-05 17:00:03,2025-06-05 17:27:25,Summit Ridge,Cedar Park Loop,1155,casual,1985,5.20
104904,2025-06-05 17:14:40,2025-06-05 17:33:46,Summit Ridge,Summit Ridge,1144,Casual,1963,4.00
104905,2025-06-05 17:15:54,2025-06-05 17:31:27,Opera House,Orchard Lane,1235,member,1983,0.00
104906,2025-06-05 17:22:05,2025-06-05 17:44:31,Kayak Launch,Guildhall Steps,1116,casual,1996,4.45
104907,2025-06-05 17:30:33,2025-06-05 17:41:40,Poplar Circle,Seawall Promenade,1026,member,1987,0.00
104908,2025-06-05 17:43:09,2025-06-05 17:55:24,Northgate Transit Hub,City Hall,1201,casual,1989,2.95
104909,2025-06-05 17:43:49,2025-06-05 18:01:06,Pier 12,Pier 12,1196,casual,2001,3.70
104910,2025-06-05 18:04:40,2025-06-05 18:14:39,Observatory Hill,Observatory Hill,1124,MEMBER,1991,0.00
104911,2025-06-05 18:08:01,2025-06-05 18:22:24,Cedar Park Loop,Cedar Park Loop,1249,Member,1992,0.00
104912,2025-06-05 18:16:37,2025-06-05 18:23:42,Cedar Park Loop,Merchant Hall,1217,casual,1998,2.20
104913,2025-06-05 18:23:33,2025-06-05 18:32:08,Cobbler's Row,Grand & 9th,1051,member,1982,0.00
104914,2025-06-05 18:28:49,2025-06-05 18:36:53,Pier 12,Pier 12,1128,member,1983,0.00
104914,2025-06-05 18:28:49,2025-06-05 18:36:53,Pier 12,Pier 12,1128,member,1983,0.00
104915,2025-06-05 18:29:53,2025-06-05 18:39:43,Athletics Center,Athletics Center,1266,member,1981,0.00
104916,2025-06-05 18:36:02,2025-06-05 18:49:04,Warehouse Row,Fountain Court,1123,MEMBER,2003,0.00
104917,2025-06-05 18:57:25,2025-06-05 20:25:09,Northgate Mall,Westfield Green,1062,casual,1958,14.20
104918,2025-06-05 18:57:38,2025-06-05 19:07:42,Cobbler's Row,Cedar Park Loop,1233,member,1985,0.00
104919,2025-06-05 19:17:15,2025-06-05 19:27:40,Campus North,Campus North,1130,Member,1998,0.00
104920,2025-06-05 19:23:02,2025-06-05 19:42:03,University Gate,Pier 12,1121,Member,1979,0.00
104921,2025-06-05 19:25:28,2025-06-05 20:03:53,Old Town Square,Maple Grove,1197,casual,2003,6.85
104922,2025-06-05 19:48:54,2025-06-05 20:00:15,Maple Grove,Guildhall Steps,1255,member,1997,0.00
104923,2025-06-05 19:52:05,2025-06-05 20:00:41,Central Station,Central Station,1289,member,1986,0.00
104924,2025-06-05 19:55:08,2025-06-05 20:04:01,Northgate Transit Hub,Cobbler's Row,1084,member,1979,0.00
104925,2025-06-05 20:45:50,2025-06-05 20:51:51,Grand & 3rd,Sunset Boulevard,1081,member,,0.00
104926,2025-06-05 21:16:57,2025-06-05 21:25:30,University Gate,Guildhall Steps,1078,member,1976,0.00
104927,2025-06-05 21:34:40,2025-06-05 21:41:50,City Hall,Athletics Center,1077,member,1985,0.00
104928,2025-06-05 21:56:54,2025-06-05 22:10:38,Birchwood Terrace,Athletics Center,1003,member,1983,0.00
104929,2025-06-06 03:46:02,2025-06-06 03:52:18,Old Mill Crossing,Marina Green,1170,member,1966,0.00
104930,2025-06-06 05:28:31,2025-06-06 05:47:06,City Hall,Dockside Market,1024,member,1985,0.00
104931,2025-06-06 06:25:13,2025-06-06 06:36:24,Riverside Walk,Student Commons,1290,member,1972,0.00
104932,2025-06-06 06:44:23,2025-06-06 07:04:59,Hillcrest Point,Hillcrest Point,1103,casual,1969,4.15
104933,2025-06-06 07:07:57,2025-06-06 07:19:11,Harbor East,Clocktower Plaza,1224,member,1962,0.00
104934,2025-06-06 07:08:09,2025-06-06 07:22:34,Northgate Transit Hub,Old Town Square,1242,Member,1982,0.00
104935,2025-06-06 07:12:17,2025-06-06 07:23:11,Riverside Walk,Guildhall Steps,1022,member,1987,0.00
104936,2025-06-06 07:33:23,2025-06-06 07:53:22,Kayak Launch,Central Station,1070,casual,1989,4.00
104937,2025-06-06 07:43:32,2025-06-06 07:57:06,Northgate Transit Hub,Old Mill Crossing,1268,casual,1958,3.10
104938,2025-06-06 07:45:55,2025-06-06 08:01:35,Riverside Walk,Athletics Center,1222,casual,1970,3.40
104939,2025-06-06 07:47:22,2025-06-06 08:02:42,Central Station,Old Town Square,1228,casual,1987,3.40
104940,2025-06-06 08:03:21,2025-06-06 08:12:47,Aurora & 40th,Riverside Walk ,1117,member,1998,0.00
104941,2025-06-06 08:07:54,2025-06-06 08:25:40, Tannery Yard,Harbor East,1188,member,1978,0.00
104942,2025-06-06 08:24:23,2025-06-06 08:28:02,Old Mill Crossing,Gasometer Park,1064,member,1998,0.00
104943,2025-06-06 08:31:31,2025-06-06 08:55:13,Kayak Launch,Kayak Launch,1157,casual,1966,4.60
104944,2025-06-06 08:47:38,2025-06-06 09:07:02,Northgate Transit Hub,Riverside Walk,1197,casual,1998,4.00
104945,2025-06-06 08:55:47,2025-06-06 09:16:10,Cobbler's Row,Cobbler's Row,1240,casual,1997,4.15
104946,2025-06-06 09:15:59,2025-06-06 09:47:50,Athletics Center,Guildhall Steps,1165,member,1956,0.00
104947,2025-06-06 09:21:15,2025-06-06 10:01:21,Old Town Square,Cedar Park Loop,1184,casual,1960,7.15
104948,2025-06-06 09:23:50,2025-06-06 09:34:06,Central Station,Steelworks Gate,1266,Member,1980,0.00
104948,2025-06-06 09:23:50,2025-06-06 09:34:06,Central Station,Steelworks Gate,1266,Member,1980,0.00
104949,2025-06-06 09:50:36,2025-06-06 10:17:37,Kayak Launch,Central Station,1276,casual,1985,5.20
104950,2025-06-06 10:28:33,2025-06-06 10:47:58,Cedar Park Loop,Central Station,1066,casual,1967,4.00
104951,2025-06-06 11:09:38,2025-06-06 11:22:54,Westfield Green,Aurora & 22nd,1125,member,1989,0.00
104952,2025-06-06 11:50:06,2025-06-06 12:28:13,Athletics Center,Gasometer Park,1101,casual,1992,6.85
104953,2025-06-06 12:00:02,2025-06-06 12:13:28,Kayak Launch,Maple Grove,1158,MEMBER,1966,0.00
