trip_id,started_at,ended_at,start_station_name,end_station_name,bike_id,user_type,user_birth_year,price
117058,28/04/2026 09:45,28/04/2026 10:33,Heron Park,Central Station,1052,casual,1984,8.20
117058,28/04/2026 09:45,28/04/2026 10:33,Heron Park,Central Station,1052,casual,1984,8.20
117059,28/04/2026 09:53,28/04/2026 09:59,Sunset Boulevard,Clocktower Plaza,1164,member,1996,0.00
117060,28/04/2026 09:53,28/04/2026 10:06,Observatory Hill,steelworks gate,1177,casual,1994,2.95
117061,28/04/2026 10:18,28/04/2026 10:31,Gasometer Park,Northgate Mall,1197,MEMBER,2001,0.00
117062,28/04/2026 10:19,28/04/2026 10:37,Northgate Transit Hub,Harbor West,1301,member,1981,0.00
117063,28/04/2026 10:35,28/04/2026 10:53,Northgate Mall,Northgate Mall,1262,member,1986,0.00
117064,28/04/2026 10:46,28/04/2026 10:50,Old Mill Crossing,Ferry Meadow,1307,member,1969,0.00
117065,28/04/2026 11:02,28/04/2026 11:32,Seawall Promenade,Seawall Promenade,1208,casual,1964,5.65
117066,28/04/2026 11:07,28/04/2026 11:20,Gasometer Park,Observatory Hill,1144,member,1975,0.00
117067,28/04/2026 11:36,28/04/2026 12:10,Old Town Square,Old Mill Crossing,1338,Casual,2002,6.25
117068,28/04/2026 11:36,28/04/2026 11:45,Central Station,Central Station,1021,member,1983,0.00
117069,28/04/2026 12:02,28/04/2026 12:17,seawall promenade,Athletics Center,1095,casual,1979,3.25
117070,28/04/2026 13:10,28/04/2026 13:14,Old Mill Crossing,Central Station,1146,member,2002,0.00
117071,28/04/2026 14:11,28/04/2026 14:28,Gasometer Park,Gasometer Park,1209,Casual,1984,3.55
117072,28/04/2026 14:23,28/04/2026 14:47,Lighthouse Point,Maple Grove,1069,member,1999,0.00
117073,28/04/2026 15:11,28/04/2026 15:23,Meridian Tower,Meridian Tower,1092,member,,0.00
117074,28/04/2026 15:23,28/04/2026 16:06,Riverside Walk,Exchange Street,1010,Casual,1966,7.45
117075,28/04/2026 15:34,28/04/2026 15:59,Old Town Square,Birchwood Terrace,1142,member,1970,0.00
117076,28/04/2026 16:16,28/04/2026 16:35,Summit Ridge,Athletics Center,1044,member,1991,0.00
117077,28/04/2026 16:22,28/04/2026 16:30,Opera House,Opera House,1172,member,1986,0.00
117078,28/04/2026 16:56,28/04/2026 17:05,Poplar Circle,Cedar Park Loop,1164,member,1958,0.00
117079,28/04/2026 16:56,28/04/2026 17:04,Old Town Square,Pier 12,1026,member,1973,0.00
117080,28/04/2026 17:12,28/04/2026 17:32,Old Mill Crossing,Observatory Hill,1083,Casual,1985,4.00
117081,28/04/2026 17:28,28/04/2026 17:35,Athletics Center,Student Commons,1145,member,1967,0.00
117082,28/04/2026 17:31,28/04/2026 18:18,Clocktower Plaza,Cedar Park Loop,1013,casual,1995,8.05
117083,28/04/2026 17:52,28/04/2026 18:01,Athletics Center,Athletics Center,1098,member,1969,0.00
117084,28/04/2026 18:02,28/04/2026 18:11,Warehouse Row,Gasometer Park,1157,member,,0.00
117085,28/04/2026 18:42,28/04/2026 18:59,City Hall,University Gate,1225,member,1996,0.00
117086,28/04/2026 18:52,28/04/2026 19:00,Old Town Square,Summit Ridge,1243,Member,1995,0.00
117087,28/04/2026 19:06,28/04/2026 19:10,Orchard Lane,Central Station,1251,Member,1991,0.00
117088,28/04/2026 19:21,28/04/2026 19:38,Gasometer Park,Gasometer Park,1074,Casual,1981,3.55
117089,28/04/2026 19:32,28/04/2026 19:44,City Hall ,City Hall,1114,member,1994,0.00
117090,28/04/2026 19:53,28/04/2026 20:11,Central Station,Northgate Mall,1213,casual,1959,3.70
117091,28/04/2026 20:10,28/04/2026 20:15,Northgate Transit Hub,Athletics Center,1346,Member,1985,0.00
117092,28/04/2026 21:36,28/04/2026 21:40,University Gate,Aurora & 22nd,1074,member,1967,0.00
117093,28/04/2026 21:46,28/04/2026 22:05,Gasometer Park,Science Quad,1177,member,1987,0.00
117094,28/04/2026 22:18,28/04/2026 22:28,Athletics Center,Northgate Transit Hub,1226,member,1996,0.00
117095,28/04/2026 23:07,28/04/2026 23:14,Sunset Boulevard,Pier 12,1340,member,1980,0.00
117096,29/04/2026 00:31,29/04/2026 00:50,Old Town Square,Opera House,1015,Casual,1981,4.00
117097,29/04/2026 06:52,29/04/2026 07:10,Athletics Center,Hillcrest Point,1027,casual,,3.85
117098,29/04/2026 07:09,29/04/2026 07:20,Lighthouse Point,Union Plaza,1346,member,1985,0.00
117099,29/04/2026 07:27,29/04/2026 08:05,Steelworks Gate,Clocktower Plaza,1051,Member,1996,0.00
117100,29/04/2026 07:28,29/04/2026 07:47,University Gate,Northgate Mall,1176,casual,1987,3.85
117101,29/04/2026 07:39,29/04/2026 08:07,Summit Ridge,Summit Ridge,1101,member,1992,0.00
117102,29/04/2026 07:45,29/04/2026 07:51,Union Plaza,Union Plaza,1077,Member,1985,0.00
117103,29/04/2026 08:07,29/04/2026 08:16,Aurora & 40th,Aurora & 40th,1228,member,1993,0.00
117103,29/04/2026 08:07,29/04/2026 08:16,Aurora & 40th,Aurora & 40th,1228,member,1993,0.00
117104,29/04/2026 08:16,29/04/2026 08:24,Dockside Market,Central Station,1024,casual,1900,2.20
117105,29/04/2026 08:17,29/04/2026 09:39,Old Mill Crossing,Old Mill Crossing,1232,casual,1991,13.30
117106,29/04/2026 08:23,29/04/2026 08:29,Poplar Circle,Gasometer Park,1287,member,1991,0.00
117107,29/04/2026 08:35,29/04/2026 08:57,Cobbler's Row,Cobbler's Row,1230,Casual,1983,4.45
117108,29/04/2026 08:43,29/04/2026 09:03,Cobbler's Row,Student Commons,1228,casual,1995,4.00
117109,29/04/2026 08:50,29/04/2026 09:11,Central Station,Old Town Square,1264,member,1980,0.00
117110,29/04/2026 08:58,29/04/2026 09:12,Dockside Market,Athletics Center,1334,member,2003,0.00
117111,29/04/2026 09:08,29/04/2026 09:15,Steelworks Gate,Gasometer Park,1176,MEMBER,1971,0.00
117112,29/04/2026 09:54,29/04/2026 10:04,Old Town Square,Old Town Square,1205,casual,1986,2.65
117113,29/04/2026 11:46,29/04/2026 12:05,Harbor West,HARBOR WEST,1144,casual,,3.85
117114,29/04/2026 11:51,29/04/2026 12:00,Library Mall,Pier 12,1035,member,2005,0.00
117115,29/04/2026 11:52,29/04/2026 12:13,Lighthouse Point,Gasometer Park,1152,Casual,2003,4.30
117116,29/04/2026 11:59,29/04/2026 12:16,Old Town Square,Cedar Park Loop,1101,member,1977,0.00
117117,29/04/2026 12:30,29/04/2026 12:47,Aurora & 22nd,Central Station,1259,member,2001,0.00
117118,29/04/2026 12:53,29/04/2026 13:22,Central Station,Central Station,1052,member,1966,0.00
117119,29/04/2026 13:07,29/04/2026 13:46,Summit Ridge,Science Quad,1348,member,1980,0.00
117120,29/04/2026 13:50,29/04/2026 13:57,Steelworks Gate,Fountain Court,1197,member,1989,0.00
117121,29/04/2026 14:02,29/04/2026 14:36,Fountain Court,Cobbler's Row,1077,casual,1997,6.25
117122,29/04/2026 14:19,29/04/2026 14:25,Pier 12,Pier 12,1150,member,1995,0.00
117123,29/04/2026 14:28,29/04/2026 14:39,Gasometer Park,Riverside Walk,1011,member,2001,0.00
117124,29/04/2026 14:33,29/04/2026 14:53,Foundry District,Foundry District,1132,Member,1985,0.00
117125,29/04/2026 15:11,29/04/2026 15:40,Harbor East,Student Commons,1335,casual,1992,5.35
117126,29/04/2026 15:29,29/04/2026 15:38,Gasometer Park,Riverside Walk,1231,member,1977,0.00
117127,29/04/2026 15:32,29/04/2026 15:45,Harbor East,Library Mall,1103,member,1992,0.00
117128,29/04/2026 15:33,29/04/2026 15:42,Pier 12,Seawall Promenade,1130,member,1986,0.00
117129,29/04/2026 15:42,29/04/2026 16:05,Central Station,Old Town Square,1137,casual,1981,4.45
117130,29/04/2026 16:17,29/04/2026 16:37,Cedar Park Loop,Warehouse Row,1350,member,1990,0.00
117131,29/04/2026 16:24,29/04/2026 16:31,Kayak Launch,Kayak Launch,1312,member,1974,0.00
117132,29/04/2026 17:04,29/04/2026 17:09,Marina Green,Steelworks Gate,1028,Member,,0.00
117133,29/04/2026 17:21,29/04/2026 17:55,Observatory Hill,Gasometer Park,1128,member,2002,0.00
117134,29/04/2026 17:26,29/04/2026 17:36,Seawall Promenade,Seawall Promenade,1268,Member,1985,0.00
117135,29/04/2026 17:36,29/04/2026 17:53,Harbor East,Harbor East,1063,casual,1990,3.55
117136,29/04/2026 17:43,29/04/2026 18:02,Observatory Hill,City Hall,1236,casual,1965,3.85
117137,29/04/2026 18:00,29/04/2026 18:10,City Hall,Athletics Center,1314,member,1976,0.00
117138,29/04/2026 18:02,29/04/2026 18:28,Willow Bend,Northgate Transit Hub,1152,casual,1979,4.90
117139,29/04/2026 18:03,29/04/2026 18:12,Pier 12,Summit Ridge,1024,member,1996,0.00
117140,29/04/2026 18:06,29/04/2026 18:19,Old Town Square,Gasometer Park,1093,member,1980,0.00
117141,29/04/2026 18:39,29/04/2026 18:46,Student Commons,Gasometer Park,1082,member,1995,0.00
117142,29/04/2026 18:53,29/04/2026 19:27,Old Town Square,Old Town Square,1157,casual,1994,6.10
117143,29/04/2026 19:19,29/04/2026 19:50,Old Town Square,Kayak Launch,1104,member,1988,0.00
117144,29/04/2026 19:58,29/04/2026 20:07,Poplar Circle,Poplar Circle,1179,member,1983,0.00
117145,29/04/2026 20:28,29/04/2026 20:37,Westfield Green,Old Mill Crossing,1310,member,1990,0.00
117146,29/04/2026 20:36,29/04/2026 20:48,Science Quad,Campus North,1081,member,1983,0.00
117147,29/04/2026 20:42,29/04/2026 21:25,Campus North,Old Town Square,1086,casual,1990,7.60
117148,29/04/2026 20:55,29/04/2026 21:01,Cedar Park Loop,Cedar Park Loop,1062,member,1985,0.00
117149,30/04/2026 06:52,30/04/2026 07:02,Gasometer Park,Harbor East,1134,casual,1960,2.65
117150,30/04/2026 07:00,30/04/2026 07:12,Riverside Walk,Warehouse Row,1129,MEMBER,1996,0.00
117151,30/04/2026 07:00,30/04/2026 07:26,Opera House,Aurora & 40th,1027,member,1987,0.00
117152,30/04/2026 07:04,30/04/2026 07:18,University Gate,Old Town Square,1070,Member,1978,0.00
117153,30/04/2026 07:08,30/04/2026 07:29,Floodgate Road,Northgate Mall,1331,casual,1992,4.15
117153,30/04/2026 07:08,30/04/2026 07:29,Floodgate Road,Northgate Mall,1331,casual,1992,4.15
117154,30/04/2026 07:08,30/04/2026 07:23,Tannery Yard,Athletics Center,1056,Casual,1956,3.25
117155,30/04/2026 07:25,30/04/2026 07:33,Aurora & 22nd,Pier 12,1227,member,1988,0.00
117156,30/04/2026 07:45,30/04/2026 08:05,Student Commons,Library Mall,1062,member,1990,0.00
117157,30/04/2026 07:58,30/04/2026 08:18,Opera House,Harbor West,1240,member,1988,0.00
117158,30/04/2026 08:05,30/04/2026 08:27, Athletics Center,Opera House,1270,member,1984,0.00
117159,30/04/2026 08:34,30/04/2026 08:45,Central Station,Student Commons ,1272,casual,1973,2.65
117160,30/04/2026 08:43,30/04/2026 08:52,Grand & 3rd,Pier 12,1071,member,1993,0.00
117161,30/04/2026 08:46,30/04/2026 09:11,Student Commons,Old Town Square,1204,member,1977,0.00
117162,30/04/2026 08:55,30/04/2026 09:12,Riverside Walk,Old Mill Crossing,1252,member,1988,0.00
117163,30/04/2026 08:57,30/04/2026 09:19,Opera House,Dockside Market,1233,member,1991,0.00
117164,30/04/2026 09:03,30/04/2026 09:43,Merchant Hall,Merchant Hall,1137,casual,1984,7.15
117165,30/04/2026 09:17,30/04/2026 09:24,Ferry Landing,Merchant Hall,1094,Member,1981,0.00
117166,30/04/2026 09:25,30/04/2026 09:34,Student Commons,Student Commons,1130,member,1996,0.00
117167,30/04/2026 09:29,30/04/2026 09:50,Old Town Square,Observatory Hill,1111,member,1989,0.00
117168,30/04/2026 09:29,30/04/2026 09:33,Kayak Launch,Clocktower Plaza,1262,member,1971,0.00
117169,30/04/2026 09:49,30/04/2026 10:04,Heron Park,Heron Park,1251,member,1984,0.00
117170,30/04/2026 09:57,30/04/2026 10:33,Northgate Mall,Northgate Mall,1067,casual,1995,6.40
117171,30/04/2026 10:07,30/04/2026 10:19,Cobbler's Row,Steelworks Gate,1197,member,1963,0.00
117172,30/04/2026 10:18,30/04/2026 10:29,Old Town Square ,Northgate Mall,1011,Casual,1992,2.80
117173,30/04/2026 10:21,30/04/2026 10:30,Old Town Square,Old Town Square,1144,member,1980,0.00
117174,30/04/2026 10:41,30/04/2026 10:46,Cedar Park Loop,Grand & 3rd,1280,member,1983,0.00
117175,30/04/2026 11:03,30/04/2026 11:09,Cedar Park Loop,Dockside Market,1332,Casual,1984,2.05
117176,30/04/2026 11:37,30/04/2026 11:44,Summit Ridge,Aurora & 22nd,1241,member,1981,0.00
117177,30/04/2026 12:02,30/04/2026 12:18,Harbor East,Old Town Square,1144,member,1966,0.00
117178,30/04/2026 12:19,30/04/2026 12:32,Aurora & 40th,Science Quad,1176,member,1997,0.00
117179,30/04/2026 12:20,30/04/2026 12:33,Maple Grove,Central Station,1162,casual,1984,2.95
117180,30/04/2026 12:48,30/04/2026 12:58,Old Town Square,City Hall,1157,Casual,1975,2.65
117181,30/04/2026 12:59,30/04/2026 13:04,Northgate Mall,Kayak Launch,1124,casual,1981,1.75
117182,30/04/2026 14:19,30/04/2026 14:40,University Gate,Gasometer Park,1028,casual,1964,4.30
117183,30/04/2026 14:59,30/04/2026 15:06,Sunset Boulevard,Sunset Boulevard,1279,member,1987,0.00
117184,30/04/2026 16:08,30/04/2026 16:18,University Gate,University Gate,1206,member,1975,0.00
117185,30/04/2026 16:20,30/04/2026 16:39,Central Station,Northgate Transit Hub,1091,casual,1995,3.85
117186,30/04/2026 16:36,30/04/2026 16:46,Seawall Promenade,Cobbler's Row,1278,member,1996,0.00
117187,30/04/2026 16:41,30/04/2026 16:46,Campus North,Campus North,1242,member,1998,0.00
117188,30/04/2026 16:59,30/04/2026 17:36,Aurora & 22nd,Pier 12,1247,casual,1993,6.70
117189,30/04/2026 17:06,30/04/2026 17:10,Student Commons,Library Mall,1233,Member,1959,0.00
117190,30/04/2026 17:12,30/04/2026 17:26,Seawall Promenade,Old Town Square,1249,member,1992,0.00
117191,30/04/2026 17:15,30/04/2026 17:49,Student Commons,Student Commons,1129,casual,1986,6.25
117192,30/04/2026 17:20,30/04/2026 17:48,Dockside Market,Pier 12,1035,casual,1987,5.20
117193,30/04/2026 17:21,30/04/2026 17:28,Old Town Square,Gasometer Park,1034,member,1985,0.00
117194,30/04/2026 17:22,30/04/2026 18:11,Westfield Green,Student Commons,1010,casual,1980,8.50
117195,30/04/2026 17:49,30/04/2026 18:23,Student Commons,Tramline Depot,1094,casual,1970,6.25
117196,30/04/2026 18:08,30/04/2026 18:35,Cedar Park Loop,Cedar Park Loop,1078,casual,1986,5.20
117197,30/04/2026 18:23,30/04/2026 18:32,Gasometer Park,Old Town Square,1335,member,1976,0.00
117198,30/04/2026 19:16,30/04/2026 22:16,Pier 12,Old Town Square,1011,casual,,28.00
117199,30/04/2026 19:45,30/04/2026 20:03,Old Town Square,Rosemont & 5th,1290,casual,1977,3.85
117200,30/04/2026 20:11,30/04/2026 20:25,King's Cross Lane,Kayak Launch,1299,member,2002,0.00
117201,30/04/2026 20:15,30/04/2026 20:19,Northgate Mall,University Gate,1343,MEMBER,1966,0.00
117202,30/04/2026 20:29,30/04/2026 21:18,Gasometer Park,Gasometer Park,1233,Member,2003,0.50
117203,30/04/2026 21:03,30/04/2026 21:13,Old Town Square,Old Town Square,1050,member,1994,0.00
117204,30/04/2026 21:28,30/04/2026 21:49,Campus North,Campus North,1113,member,1974,0.00
117205,30/04/2026 21:50,30/04/2026 22:00,Cedar Park Loop,Westfield Green,1236,member,1990,0.00
117206,30/04/2026 21:59,30/04/2026 22:32,Old Town Square,Old Town Square,1052,casual,1985,5.95
117207,30/04/2026 22:45,30/04/2026 23:42,Tannery Yard,Tannery Yard,1022,member,2005,1.30
117208,30/04/2026 22:54,30/04/2026 23:09,Cobbler's Row,Harbor West,1077,casual,1958,3.40
117209,30/04/2026 23:51,01/05/2026 00:05,Summit Ridge,Warehouse Row,1046,member,1966,0.00
117210,01/05/2026 00:52,01/05/2026 01:07,Riverside Walk,Northgate Mall,1136,member,,0.00
117211,01/05/2026 05:28,01/05/2026 05:37,Harbor West,Harbor West,1092,Member,1970,0.00
117212,01/05/2026 06:00,01/05/2026 06:25,Westfield Green,Botanic Gardens,1184,casual,1998,4.75
117213,01/05/2026 06:14,01/05/2026 06:44,University Gate,Kayak Launch,1070,casual,1988,5.50
117214,01/05/2026 07:00,01/05/2026 07:10,Athletics Center,Meridian Tower ,1157,casual,,2.65
117215,01/05/2026 07:02,01/05/2026 07:09,Opera House,Harbor East,1225,member,1965,0.00
117216,01/05/2026 07:10,01/05/2026 07:24,Exchange Street,Exchange Street,1201,member,1993,0.00
117217,01/05/2026 07:13,01/05/2026 07:34,Central Station,Clocktower Plaza,1317,Casual,1996,4.15
117218,01/05/2026 07:21,01/05/2026 07:30,Old Town Square,Central Station,1280,casual,1995,2.35
117219,01/05/2026 07:29,01/05/2026 07:45,Summit Ridge,Summit Ridge,1325,casual,1976,3.40
117220,01/05/2026 07:33,01/05/2026 07:38,Westfield Green,Dockside Market,1040,member,1988,0.00
117221,01/05/2026 07:37,01/05/2026 08:00,Cobbler's Row,Northgate Transit Hub,1331,casual,1999,4.60
117222,01/05/2026 07:44,01/05/2026 07:49,cobbler's row,Old Mill Crossing,1233,member,1993,0.00
117223,01/05/2026 07:54,01/05/2026 07:59,Cathedral Gate,Dockside Market,1051,Member,1992,0.00
117224,01/05/2026 07:55,01/05/2026 08:03,Tramline Depot,Old Mill Crossing,1055,member,1982,0.00
117225,01/05/2026 08:05,01/05/2026 08:40,Cobbler's Row,Opera House ,1161,casual,1978,6.40
117226,01/05/2026 08:07,01/05/2026 08:18,Summit Ridge,Old Town Square,1157,member,1989,0.00
117227,01/05/2026 08:10,01/05/2026 08:18,Clocktower Plaza,Clocktower Plaza,1265,member,1985,0.00
117228,01/05/2026 08:26,01/05/2026 08:34,Sunset Boulevard,Marina Green,1052,member,1982,0.00
117229,01/05/2026 08:34,01/05/2026 08:50,Riverside Walk,Pier 12,1137,member,2000,0.00
117230,01/05/2026 08:41,01/05/2026 08:51,Marina Green,Marina Green,1161,member,1969,0.00
117231,01/05/2026 08:48,01/05/2026 08:55,Opera House,old town square,1151,member,1991,0.00
117232,01/05/2026 08:56,01/05/2026 09:02,Old Town Square,Ferry Meadow,1065,member,1979,0.00
117233,01/05/2026 08:58,01/05/2026 09:07,Northgate Transit Hub,Summit Ridge,1246,member,1988,0.00
117234,01/05/2026 09:09,01/05/2026 09:17,Athletics Center,Athletics Center,1199,member,1992,0.00
117235,01/05/2026 09:19,01/05/2026 09:42,Old Town Square,Grand & 9th,1297,member,1971,0.00
117236,01/05/2026 09:35,01/05/2026 09:43,Pier 12,Pier 12,1268,member,1993,0.00
117237,01/05/2026 09:38,01/05/2026 10:06,Aurora & 22nd,Gasometer Park,1128,casual,1993,5.20
117238,01/05/2026 10:02,01/05/2026 10:28,Athletics Center,Athletics Center,1198,casual,1989,5.05
117239,01/05/2026 10:32,01/05/2026 10:55,Student Commons,Central Station,1213,member,1988,0.00
117240,01/05/2026 10:40,01/05/2026 10:47,Central Station,Seawall Promenade,1334,Member,1962,0.00
117241,01/05/2026 10:56,01/05/2026 11:19,Central Station,Old Town Square,1186,casual,,4.60
117242,01/05/2026 11:00,01/05/2026 11:21,Student Commons,Opera House,1204,casual,2003,4.15
117243,01/05/2026 11:09,01/05/2026 11:25,Northgate Mall,Tramline Depot,1070,Member,1969,0.00
117244,01/05/2026 11:36,01/05/2026 12:07,Northgate Transit Hub,Summit Ridge,1206,casual,1988,5.80
117245,01/05/2026 11:56,01/05/2026 13:36,Kayak Launch,University Gate,1204,casual,1995,16.00
117246,01/05/2026 12:11,01/05/2026 12:18,Northgate Transit Hub,Orchard Lane,1204,member,1968,0.00
117247,01/05/2026 12:32,01/05/2026 12:46,Ferry Meadow,Kayak Launch,1297,member,1982,0.00
117248,01/05/2026 12:51,01/05/2026 13:05,Fountain Court,Harbor East,1233,casual,1974,3.10
117249,01/05/2026 13:09,01/05/2026 13:19,Botanic Gardens,Gasometer Park,1077,casual,1988,2.65
117250,01/05/2026 13:11,01/05/2026 13:23,Old Town Square,Old Town Square,1018,member,1969,0.00
117251,01/05/2026 13:36,01/05/2026 14:04,Old Town Square,Old Town Square,1350,casual,1994,5.20
117252,01/05/2026 13:53,01/05/2026 14:59,Steelworks Gate,Old Town Square,1130,casual,1960,10.90
117253,01/05/2026 13:58,01/05/2026 14:21,Cobbler's Row,Tramline Depot,1325,casual,1989,4.60
117254,01/05/2026 14:17,01/05/2026 14:22,Northgate Mall,Northgate Mall,1216,member,1963,0.00
117255,01/05/2026 14:53,01/05/2026 15:26,Steelworks Gate,Steelworks Gate,1173,casual,1974,5.95
117256,01/05/2026 15:07,01/05/2026 15:26,Northgate Transit Hub,Kayak Launch,1147,member,1988,0.00
117257,01/05/2026 15:13,01/05/2026 15:26,Riverside Walk,Gasometer Park,1077,member,1967,0.00
117258,01/05/2026 15:21,01/05/2026 15:32,Cobbler's Row,Riverside Walk,1057,member,1996,0.00
117259,01/05/2026 16:20,01/05/2026 16:50,Exchange Street,Kayak Launch,1233,Member,1971,0.00
117260,01/05/2026 16:23,01/05/2026 16:28,Kayak Launch,Kayak Launch,1130,member,1991,0.00
117261,01/05/2026 16:35,01/05/2026 16:40,Merchant Hall,Poplar Circle,1070,member,1996,0.00
117262,01/05/2026 16:43,01/05/2026 16:49,Fountain Court,Fountain Court,1307,member,1994,0.00
117263,01/05/2026 17:01,01/05/2026 17:28,Student Commons,Student Commons,1151,member,1984,0.00
117264,01/05/2026 17:05,01/05/2026 17:15,Old Town Square,Summit Ridge,1186,member,1999,0.00
117265,01/05/2026 17:10,01/05/2026 17:19,Tannery Yard,Kayak Launch,1003,member,1987,0.00
117266,01/05/2026 17:13,01/05/2026 17:30,Science Quad,Science Quad,1236,casual,1983,3.55
117267,01/05/2026 17:35,01/05/2026 18:12,Cobbler's Row,City Hall,1101,member,1975,0.00
117268,01/05/2026 17:40,01/05/2026 17:54,Merchant Hall,Merchant Hall,1348,Member,1977,0.00
117269,01/05/2026 17:46,01/05/2026 17:56,Observatory Hill,Warehouse Row,1159,member,1971,0.00
117270,01/05/2026 18:00,01/05/2026 18:26,Poplar Circle,Gasometer Park,1213,casual,1992,5.05
117271,01/05/2026 18:03,01/05/2026 18:24,Clocktower Plaza,Student Commons,1345,casual,1979,4.15
117272,01/05/2026 18:04,01/05/2026 18:09,Kayak Launch,Pier 12,1283,member,1985,0.00
117273,01/05/2026 18:05,01/05/2026 18:15,Cobbler's Row,Aurora & 40th,1335,member,1995,0.00
117274,01/05/2026 18:16,01/05/2026 18:20,Science Quad,Aurora & 22nd,1097,member,1987,0.00
117275,01/05/2026 18:24,01/05/2026 18:34,PIER 12,Old Town Square,1092,casual,1976,2.65
117276,01/05/2026 18:26,01/05/2026 18:41,Northgate Transit Hub,Student Commons,1342,member,1997,0.00
117277,01/05/2026 18:37,01/05/2026 18:47,Old Town Square,Old Town Square,1176,casual,2002,2.50
117278,01/05/2026 18:42,01/05/2026 19:09,Summit Ridge,SUMMIT RIDGE,1327,member,1995,0.00
117279,01/05/2026 18:52,01/05/2026 19:00,Pier 12,Pier 12,1185,member,2004,0.00
117280,01/05/2026 19:42,01/05/2026 20:03,Ferry Landing,Pier 12,1200,member,1970,0.00
117281,01/05/2026 20:01,01/05/2026 20:33,Harbor West,Union Plaza,1100,Casual,1966,5.95
117282,01/05/2026 20:05,01/05/2026 20:22,Meridian Tower,Meridian Tower,1196,Casual,2020,3.70
117283,01/05/2026 20:31,01/05/2026 20:46,Old Town Square,Botanic Gardens,1217,member,1900,0.00
117284,01/05/2026 20:34,01/05/2026 20:44,Old Town Square,Old Town Square,1350,member,1985,0.00
117285,01/05/2026 20:49,01/05/2026 21:00,Harbor West,Harbor West,1029,member,,0.00
117286,01/05/2026 20:59,01/05/2026 21:12,Exchange Street,University Gate,1293,casual,1988,3.10
117287,01/05/2026 22:14,01/05/2026 22:38,Botanic Gardens,Old Town Square,1051,casual,1993,4.60
117288,01/05/2026 22:36,01/05/2026 22:40,Central Station,Central Station,1086,member,1998,0.00
117289,01/05/2026 23:02,01/05/2026 23:22,Riverside Walk,Pier 12,1191,member,1986,0.00
117290,01/05/2026 23:19,01/05/2026 23:31,Old Town Square, Observatory Hill,1133,casual,1973,2.80
117291,02/05/2026 00:25,02/05/2026 01:00,Steelworks Gate,Maple Grove,1114,casual,1988,6.25
117292,02/05/2026 00:57,02/05/2026 01:15,Merchant Hall,Merchant Hall,1260,Casual,1990,3.70
117293,02/05/2026 05:28,02/05/2026 05:54,Cobbler's Row,Seawall Promenade,1152,casual,1980,4.90
117294,02/05/2026 06:02,02/05/2026 06:15,Steelworks Gate,Grand & 9th,1233,member,1994,0.00
117295,02/05/2026 07:36,02/05/2026 07:43,Old Town Square,Central Station,1233,casual,1988,2.05
117296,02/05/2026 09:01,02/05/2026 09:12,Riverside Walk,Aurora & 40th,1286,casual,1987,2.80
117297,02/05/2026 09:30,02/05/2026 09:32,Aurora & 22nd,Summit Ridge,1013,member,1985,0.00
117298,02/05/2026 09:45,02/05/2026 09:52,Westfield Green,Sunset Boulevard,1028,casual,1980,2.20
117299,02/05/2026 09:55,02/05/2026 10:09,Aurora & 40th,Aurora & 40th,1006,casual,1987,3.25
117300,02/05/2026 10:00,02/05/2026 10:14,Guildhall Steps,Union Plaza,1013,casual,1996,3.10
117301,02/05/2026 10:06,02/05/2026 10:13,City Hall,Cobbler's Row,1202,member,1989,0.00
117302,02/05/2026 10:15,02/05/2026 10:41,Riverside Walk,Riverside Walk,1274,Casual,1987,5.05
117303,02/05/2026 10:42,02/05/2026 10:51,Old Mill Crossing,Cobbler's Row,1134,casual,1976,2.50
117304,02/05/2026 10:47,02/05/2026 10:54,Maple Grove,University Gate,1025,member,1981,0.00
117305,02/05/2026 10:58,02/05/2026 12:00,Opera House,Kayak Launch,1133,casual,1991,10.30
117306,02/05/2026 11:36,02/05/2026 11:46,Kayak Launch,Warehouse Row,1225,casual,1989,2.65
117307,02/05/2026 11:48,02/05/2026 12:21,Gasometer Park,Athletics Center,1072,casual,1976,5.95
117308,02/05/2026 11:54,02/05/2026 12:08,Kayak Launch,Kayak Launch,1195,member,1988,0.00
117309,02/05/2026 12:02,02/05/2026 12:14,Kayak Launch,Student Commons,1266,Casual,1965,2.95
117310,02/05/2026 12:05,02/05/2026 12:22,Old Town Square,Old Town Square,1044,casual,1977,3.55
117311,02/05/2026 12:16,02/05/2026 12:35,Kayak Launch,Aurora & 22nd,1249,member,2003,0.00
117312,02/05/2026 12:25,02/05/2026 12:37,Athletics Center,Athletics Center,1264,member,1980,0.00
117313,02/05/2026 12:27,02/05/2026 12:33,Grand & 3rd,Gasometer Park,1051,member,2002,0.00
117314,02/05/2026 12:54,02/05/2026 12:58,Summit Ridge,Old Town Square,1238,member,1997,0.00
117315,02/05/2026 13:24,02/05/2026 13:39,Gasometer Park,Riverside Walk,1004,casual,1991,3.40
117316,02/05/2026 13:24,02/05/2026 13:50,Old Town Square,Aurora & 40th,1034,casual,1965,4.90
117317,02/05/2026 13:43,02/05/2026 13:55,Heron Park,Heron Park,1197,casual,1984,2.95
117318,02/05/2026 13:43,02/05/2026 13:51,Merchant Hall,Aurora & 40th,1085,MEMBER,1979,0.00
117319,02/05/2026 13:49,02/05/2026 14:14,Marina Green,Lighthouse Point,1276,casual,1983,4.90
